@IPDevice:ACCC8ED7E72E:1,-99.1778,19.4622,C2P-CLAVER-4561-A,ACTIVO
@IPDevice:ACCC8ED7EBFE:1,-99.1778,19.4622,C2P-CLAVER-4561-B,ACTIVO
@IPDevice:ACCC8ED7C84B:1,-99.2557,19.3276,C2P-ALPES-4417-A,ACTIVO
@IPDevice:ACCC8ECEF672:1,-99.2557,19.3276,C2P-ALPES-4417-B,ACTIVO
@IPDevice:ACCC8ECEF691:1,-99.163,19.4607,C2P-CUITLA-4617-A,ACTIVO
@IPDevice:ACCC8ED7EBE2:1,-99.211,19.4423,C2P-SOTELO-855-A,ACTIVO
@IPDevice:ACCC8ED7EBEE:1,-99.211,19.4423,C2P-SOTELO-855-B,ACTIVO
@IPDevice:ACCC8ED7E97D:1,-99.163,19.4607,C2P-CUITLA-4617-B,ACTIVO
@IPDevice:ACCC8ED7EBC8:1,-99.2232,19.3664,C2P-SANTAF-4512-A,ACTIVO
@IPDevice:ACCC8ED7E94A:1,-99.1905,19.3973,C2P-PLATER-4524-B,ACTIVO
@IPDevice:ACCC8ED7E595:1,-99.1905,19.3973,C2P-PLATER-4524-A,ACTIVO
@IPDevice:ACCC8ED7EBBB:1,-99.2232,19.3664,C2P-SANTAF-4512-B,ACTIVO
@IPDevice:ACCC8ECEF68C:1,-99.2056,19.3954,C2P-PLATER-4360-A,ACTIVO
@IPDevice:ACCC8ECEF65D:1,-99.2112,19.5019,C2P-HORMIG-4688-A,ACTIVO
@IPDevice:ACCC8ED7ECD4:1,-99.1979,19.3403,C2P-SANANG-4447-B,ACTIVO
@IPDevice:ACCC8ED7EF16:1,-99.1979,19.3403,C2P-SANANG-4447-A,ACTIVO
@IPDevice:ACCC8ED7EBFD:1,-99.2032,19.3589,C2P-ALPES-5650-B,ACTIVO
@IPDevice:ACCC8ED7EB37:1,-99.2112,19.5019,C2P-HORMIG-4688-B,ACTIVO
@IPDevice:ACCC8ED7EB95:1,-99.2995,19.3588,C2P-CUAJIM-5792-B,ACTIVO
@IPDevice:ACCC8ED7EC77:1,-99.2384,19.3456,C2P-ALPES-5654-A,ACTIVO
@IPDevice:ACCC8ED7ECE5:1,-99.2056,19.3954,C2P-PLATER-4360-B,ACTIVO
@IPDevice:ACCC8ED7EEA3:1,-99.2995,19.3588,C2P-CUAJIM-5792-A,ACTIVO
@IPDevice:ACCC8ED7EC4D:1,-99.2032,19.3589,C2P-ALPES-5650-A,ACTIVO
@IPDevice:ACCC8ECEF62B:1,-99.1823,19.4866,C2P-HORMIG-4648-B,ACTIVO
@IPDevice:ACCC8ED7EE3A:1,-99.1823,19.4866,C2P-HORMIG-4648-A,ACTIVO
@IPDevice:ACCC8ED7E95E:1,-99.2061,19.5043,C2P-HORMIG-4590-B,ACTIVO
@IPDevice:ACCC8ED7E97A:1,-99.2061,19.5043,C2P-HORMIG-4590-A,ACTIVO
@IPDevice:ACCC8ED7EB7F:1,-99.1838,19.4851,C2P-HORMIG-4649-A,ACTIVO
@IPDevice:ACCC8ECEF684:1,-99.2565,19.3423,C2P-ALPES-4470-A,ACTIVO
@IPDevice:ACCC8ED7C872:1,-99.2565,19.3423,C2P-ALPES-4470-B,ACTIVO
@IPDevice:ACCC8ED7E3BC:1,-99.1838,19.4851,C2P-HORMIG-4649-B,ACTIVO
@IPDevice:ACCC8ECEF6A8:1,-99.19,19.4644,C2P-TACUBA-3023-A,ACTIVO
@IPDevice:ACCC8ECEF6AD:1,-99.19,19.4644,C2P-TACUBA-3023-B,ACTIVO
@IPDevice:ACCC8ED7EBF4:1,-99.2321,19.3416,C2P-ALPES-5664-B,ACTIVO
@IPDevice:ACCC8ED7E8B2:1,-99.2011,19.4288,C2P-POLANC-3090-A,ACTIVO
@IPDevice:ACCC8ED7E8DA:1,-99.2011,19.4288,C2P-POLANC-3090-B,ACTIVO
@IPDevice:ACCC8ED7EC20:1,-99.2321,19.3416,C2P-ALPES-5664-A,ACTIVO
@IPDevice:ACCC8ED7E96E:1,-99.2073,19.3518,C2P-ALPES-4492-A,ACTIVO
@IPDevice:ACCC8ED7E985:1,-99.2073,19.3518,C2P-ALPES-4492-B,ACTIVO
@IPDevice:ACCC8ECEF697:1,-99.2212,19.3646,C2P-SANTAF-4427-B,ACTIVO
@IPDevice:ACCC8ED7EE40:1,-99.1861,19.4895,C2P-HORMIG-4650-A,ACTIVO
@IPDevice:ACCC8ED7EB68:1,-99.1861,19.4895,C2P-HORMIG-4650-B,ACTIVO
@IPDevice:ACCC8ED7ECE4:1,-99.2212,19.3646,C2P-SANTAF-4427-A,ACTIVO
@IPDevice:ACCC8ED7E986:1,-99.1869,19.491,C2P-HORMIG-4602-A,ACTIVO
@IPDevice:ACCC8ED7E57E:1,-99.1869,19.491,C2P-HORMIG-4602-B,ACTIVO
@IPDevice:ACCC8ED7EBCA:1,-99.2053,19.5117,C2P-HORMIG-4570-A,ACTIVO
@IPDevice:ACCC8ED7EBD0:1,-99.2053,19.5117,C2P-HORMIG-4570-B,ACTIVO
@IPDevice:ACCC8ED7EE3B:1,-99.3001,19.3571,C2P-CUAJIM-5791-B,ACTIVO
@IPDevice:ACCC8ED7E9F2:1,-99.3001,19.3571,C2P-CUAJIM-5791-A,ACTIVO
@IPDevice:ACCC8ECEEB9C:1,-99.2252,19.337,C2P-ALPES-4455-A,ACTIVO
@IPDevice:ACCC8ECEEBA9:1,-99.2252,19.337,C2P-ALPES-4455-B,ACTIVO
@IPDevice:ACCC8ED7EB8A:1,-99.2238,19.3427,C2P-ALPES-4476-A,ACTIVO
@IPDevice:ACCC8ED7C866:1,-99.2238,19.3427,C2P-ALPES-4476-B,ACTIVO
@IPDevice:ACCC8ED7ECF6:1,-99.2059,19.5142,C2P-HORMIG-4572-A,ACTIVO
@IPDevice:ACCC8ED7EC47:1,-99.2059,19.5142,C2P-HORMIG-4572-B,ACTIVO
@IPDevice:ACCC8ECEF639:1,-99.2276,19.3459,C2P-ALPES-4472-A,ACTIVO
@IPDevice:ACCC8ED7E966:1,-99.1815,19.4894,C2P-HORMIG-4626-A,ACTIVO
@IPDevice:ACCC8ED815FC:1,-99.0509,19.3253,C2O-QUETZA-7238-A,ACTIVO
@IPDevice:ACCC8ED8000C:1,-99.2186,19.2865,C2S-PADIER-3658-B,ACTIVO
@IPDevice:ACCC8ED800AE:1,-99.3302,19.3255,C2P-CUAJIM-13211-B,ACTIVO
@IPDevice:ACCC8ED8111E:1,-99.3302,19.3255,C2P-CUAJIM-13211-A,ACTIVO
@IPDevice:ACCC8ED80F98:1,-99.1427,19.3616,C2S-NATIVI-2850-B,ACTIVO
@IPDevice:ACCC8ED81696:1,-99.1922,19.5106,C2P-HORMIG-5919-B,ACTIVO
@IPDevice:ACCC8ED80E8F:1,-99.2096,19.4673,C2P-TACUBA-7336-B,ACTIVO
@IPDevice:ACCC8ED80E93:1,-99.1922,19.5106,C2P-HORMIG-5919-A,ACTIVO
@IPDevice:ACCC8ED80E9F:1,-99.2096,19.4673,C2P-TACUBA-7336-A,ACTIVO
@IPDevice:ACCC8ED80FAF:1,-99.1427,19.3616,C2S-NATIVI-2850-A,ACTIVO
@IPDevice:ACCC8ECEF6A5:1,-99.2048,19.418,C2P-TACUBA-3015-A,ACTIVO
@IPDevice:ACCC8ED7E5B1:1,-99.2048,19.418,C2P-TACUBA-3015-B,ACTIVO
@IPDevice:ACCC8ED7FFF6:1,-99.171,19.2668,C2S-HUIPUL-4047-A,ACTIVO
@IPDevice:ACCC8ED80777:1,-99.2383,19.294,C2S-PADIER-5674-B,ACTIVO
@IPDevice:ACCC8ED80749:1,-99.2383,19.294,C2S-PADIER-5674-A,ACTIVO
@IPDevice:ACCC8ED80543:1,-99.171,19.2668,C2S-HUIPUL-4047-B,ACTIVO
@IPDevice:ACCC8ED80E30:1,-98.9943,19.2428,C2O-MIXQUI-4189-B,ACTIVO
@IPDevice:ACCC8ED80E1C:1,-98.9943,19.2428,C2O-MIXQUI-4189-A,ACTIVO
@IPDevice:ACCC8ED8000D:1,-99.2279,19.2756,C2S-PADIER-5677-A,ACTIVO
@IPDevice:ACCC8ED80747:1,-99.2279,19.2756,C2S-PADIER-5677-B,ACTIVO
@IPDevice:ACCC8ED8041F:1,-99.0793,19.208,C2O-MILPAA-16430-A,ACTIVO
@IPDevice:ACCC8ED8109F:1,-99.0793,19.208,C2O-MILPAA-16430-B,ACTIVO
@IPDevice:ACCC8ED80030:1,-99.1689,19.2961,C2S-HUIPUL-4039-B,ACTIVO
@IPDevice:ACCC8ED8055E:1,-99.1694,19.3266,C2S-UNIVER-3409-B,ACTIVO
@IPDevice:ACCC8ED80740:1,-99.1415,19.3573,C2S-NAPOLE-1280-A,ACTIVO
@IPDevice:ACCC8ED8074E:1,-99.1415,19.3573,C2S-NAPOLE-1280-B,ACTIVO
@IPDevice:ACCC8ED8074F:1,-99.1694,19.3266,C2S-UNIVER-3409-A,ACTIVO
@IPDevice:ACCC8ED815E9:1,-99.0571,19.3259,C2O-TEZONC-5149-A,ACTIVO
@IPDevice:ACCC8ED80750:1,-99.2168,19.2924,C2S-PADIER-3649-B,ACTIVO
@IPDevice:ACCC8ED806BF:1,-99.1133,19.461,C2N-CUCHIL-1850-B,ACTIVO
@IPDevice:ACCC8ED80588:1,-99.1689,19.2961,C2S-HUIPUL-4039-A,ACTIVO
@IPDevice:ACCC8ED8088B:1,-99.1133,19.461,C2N-CUCHIL-1850-A,ACTIVO
@IPDevice:ACCC8ED8054C:1,-99.2168,19.2924,C2S-PADIER-3649-A,ACTIVO
@IPDevice:ACCC8ED80C75:1,-99.1439,19.5305,C2N-CUAUTE-9127-B,ACTIVO
@IPDevice:ACCC8ED80E09:1,-99.1899,19.4679,C2P-CLAVER-4653-A,ACTIVO
@IPDevice:ACCC8ED80FA7:1,-99.0571,19.3259,C2O-TEZONC-5149-B,ACTIVO
@IPDevice:ACCC8ED80E0B:1,-99.1899,19.4679,C2P-CLAVER-4653-B,ACTIVO
@IPDevice:ACCC8ED80D7F:1,-99.1439,19.5305,C2N-CUAUTE-9127-A,ACTIVO
@IPDevice:ACCC8ED80FCD:1,-99.1405,19.3607,C2S-NATIVI-1296-A,ACTIVO
@IPDevice:ACCC8ED80F74:1,-99.1405,19.3607,C2S-NATIVI-1296-B,ACTIVO
@IPDevice:ACCC8ED80B0D:1,-99.1785,19.2942,C2S-HUIPUL-208-B,ACTIVO
@IPDevice:ACCC8ED80726:1,-99.1534,19.3013,C2S-XOTEPI-4034-A,ACTIVO
@IPDevice:ACCC8ED808B6:1,-99.2256,19.2847,C2S-PADIER-3698-A,ACTIVO
@IPDevice:ACCC8ED808C7:1,-99.2256,19.2847,C2S-PADIER-3698-B,ACTIVO
@IPDevice:ACCC8ED80B00:1,-99.1789,19.4708,C2P-CUITLA-4558-A,ACTIVO
@IPDevice:ACCC8ED80DEE:1,-99.1789,19.4708,C2P-CUITLA-4558-B,ACTIVO
@IPDevice:ACCC8ED80020:1,-99.1534,19.3013,C2S-XOTEPI-4034-B,ACTIVO
@IPDevice:ACCC8ED815DD:1,-99.2116,19.4804,C2P-CLAVER-1273-A,ACTIVO
@IPDevice:ACCC8ED8092E:1,-99.1785,19.2942,C2S-HUIPUL-208-A,ACTIVO
@IPDevice:ACCC8ED80DFE:1,-99.2116,19.4804,C2P-CLAVER-1273-B,ACTIVO
@IPDevice:ACCC8ED80E34:1,-98.9955,19.2405,C2O-MIXQUI-4183-A,ACTIVO
@IPDevice:ACCC8ED80E0E:1,-98.9955,19.2405,C2O-MIXQUI-4183-B,ACTIVO
@IPDevice:ACCC8ED80885:1,-99.16,19.5182,C2N-TICOMA-1950-A,ACTIVO
@IPDevice:ACCC8ED808B1:1,-99.16,19.5182,C2N-TICOMA-1950-B,ACTIVO
@IPDevice:ACCC8ED80B27:1,-99.1526,19.5423,C2N-CUAUTE-1190-A,ACTIVO
@IPDevice:ACCC8ED80F28:1,-99.046,19.326,C2O-QUETZA-9155-A,ACTIVO
@IPDevice:ACCC8ED80725:1,-99.2244,19.3056,C2S-PADIER-3657-B,ACTIVO
@IPDevice:ACCC8ED8072B:1,-99.2244,19.3056,C2S-PADIER-3657-A,ACTIVO
@IPDevice:ACCC8ED80353:1,-99.1262,19.4265,C2C-CENTRO-2445-A,ACTIVO
@IPDevice:ACCC8ED80EEB:1,-99.1262,19.4265,C2C-CENTRO-2445-B,ACTIVO
@IPDevice:ACCC8ED81114:1,-99.157,19.394,C2S-NARVAR-6452-A,ACTIVO
@IPDevice:ACCC8ED800D1:1,-99.1327,19.4543,C2C-TLATEL-10178-B,ACTIVO
@IPDevice:ACCC8ED8110D:1,-99.157,19.394,C2S-NARVAR-6452-B,ACTIVO
@IPDevice:ACCC8ED8111C:1,-99.1327,19.4543,C2C-TLATEL-10178-A,ACTIVO
@IPDevice:ACCC8ED800B0:1,-99.0984,19.4453,C2N-MOCTEZ-9413-A,ACTIVO
@IPDevice:ACCC8ED80401:1,-99.0984,19.4453,C2N-MOCTEZ-9413-B,ACTIVO
@IPDevice:ACCC8ED80C73:1,-99.0592,19.4551,C2N-ARAGON-6783-B,ACTIVO
@IPDevice:ACCC8ED80915:1,-99.1665,19.2889,C2S-HUIPUL-204-A,ACTIVO
@IPDevice:ACCC8ED80214:1,-99.2367,19.27,C2S-PADIER-5685-B,ACTIVO
@IPDevice:ACCC8ECF177C:1,-99.1065,19.3179,C2S-CULHUA-3458-B,ACTIVO
@IPDevice:ACCC8ECF1420:1,-99.1328,19.446,C2C-MORELO-2255-A,ACTIVO
@IPDevice:ACCC8ECEF695:1,-99.2098,19.4553,C2P-SOTELO-1520-A,ACTIVO
@IPDevice:ACCC8ECEE2AF:1,-98.9967,19.1713,C2O-TECOMI-7434-B,ACTIVO
@IPDevice:ACCC8ECEF692:1,-99.1853,19.4505,C2P-TACUBA-834-A,ACTIVO
@IPDevice:ACCC8ECF0952:1,-99.1157,19.4652,C2N-CUCHIL-8522-A,ACTIVO
@IPDevice:ACCC8ECF177E:1,-99.1307,19.4118,C2C-ASTURI-8071-B,ACTIVO
@IPDevice:ACCC8ED7BFD0:1,-99.1993,19.4911,C2P-CLAVER-356-A,ACTIVO
@IPDevice:ACCC8ECEF69B:1,-99.1823,19.4363,C2P-POLANC-3174-A,ACTIVO
@IPDevice:ACCC8ECF144B:1,-99.14,19.4387,C2C-CENTRO-6192-B,ACTIVO
@IPDevice:ACCC8ED7BFD6:1,-99.161,19.4874,C2P-LARAZA-305-A,ACTIVO
@IPDevice:ACCC8ECF144A:1,-99.1257,19.4662,C2N-TEPEYA-1934-B,ACTIVO
@IPDevice:ACCC8ED7BFD7:1,-99.1564,19.4487,C2C-BUENAV-135-B,ACTIVO
@IPDevice:ACCC8ED7BFD9:1,-99.1222,19.4803,C2N-TEPEYA-1758-A,ACTIVO
@IPDevice:ACCC8ECF144D:1,-99.2006,19.4406,C2P-SOTELO-7913-A,ACTIVO
@IPDevice:ACCC8ECF144E:1,-99.1256,19.4299,C2C-CENTRO-2443-A,ACTIVO
@IPDevice:ACCC8ED7BDC0:1,-99.118,19.5018,C2N-LINDAV-2133-B,ACTIVO
@IPDevice:ACCC8ED7BDC3:1,-99.1223,19.4599,C2N-CUCHIL-6041-A,ACTIVO
@IPDevice:ACCC8ED7BDC6:1,-99.195,19.4849,C2P-CLAVER-328-B,ACTIVO
@IPDevice:ACCC8ECF179B:1,-99.1593,19.4414,C2C-BUENAV-6698-A,ACTIVO
@IPDevice:ACCC8ED7BCA0:1,-99.0467,19.3937,C2O-OASIS-9508-B,ACTIVO
@IPDevice:ACCC8ED7BCA5:1,-99.1968,19.4763,C2P-CLAVER-334-B,ACTIVO
@IPDevice:ACCC8ED7BCA6:1,-99.1701,19.4686,C2P-CUITLA-370-A,ACTIVO
@IPDevice:ACCC8ED7BCA7:1,-99.2067,19.4556,C2P-TACUBA-825-B,ACTIVO
@IPDevice:ACCC8ED7BCA9:1,-99.1074,19.3126,C2S-CULHUA-3333-B,ACTIVO
@IPDevice:ACCC8ECEF654:1,-99.1789,19.4747,C2P-CUITLA-1274-A,ACTIVO
@IPDevice:ACCC8ECEF655:1,-99.1718,19.449,C2P-TACUBA-1514-A,ACTIVO
@IPDevice:ACCC8ECF15AA:1,-99.1541,19.4193,C2C-ASTURI-2600-B,ACTIVO
@IPDevice:ACCC8ECF15AF:1,-99.1398,19.5577,C2N-CUAUTE-6854-B,ACTIVO
@IPDevice:ACCC8ECF15AD:1,-99.1426,19.4803,C2N-LINDAV-1678-A,ACTIVO
@IPDevice:ACCC8ECF1590:1,-99.2006,19.4406,C2P-SOTELO-7913-B,ACTIVO
@IPDevice:ACCC8ED7C0DD:1,-99.1771,19.4911,C2P-HORMIG-315-B,ACTIVO
@IPDevice:ACCC8ECF1594:1,-99.1231,19.4651,C2N-TEPEYA-1861-A,ACTIVO
@IPDevice:ACCC8ECF1ADB:1,-99.147,19.5595,C2N-CUAUTE-9312-A,ACTIVO
@IPDevice:ACCC8ECF1ADC:1,-99.1611,19.4178,C2C-ROMA-2603-A,ACTIVO
@IPDevice:ACCC8ECF1772:1,-99.1593,19.4414,C2C-BUENAV-6698-B,ACTIVO
@IPDevice:ACCC8ECF1775:1,-99.1541,19.4193,C2C-ASTURI-2600-A,ACTIVO
@IPDevice:ACCC8ED7C1EC:1,-99.195,19.4849,C2P-CLAVER-328-A,ACTIVO
@IPDevice:ACCC8ED7C1EE:1,-99.2008,19.4882,C2P-CLAVER-4664-B,ACTIVO
@IPDevice:ACCC8ECF1779:1,-99.1292,19.4605,C2C-TLATEL-5465-B,ACTIVO
@IPDevice:ACCC8ED7E8A6:1,-99.2465,19.4016,C2P-CHAPUL-3252-A,ACTIVO
@IPDevice:ACCC8ED7C061:1,-99.1604,19.4727,C2P-LARAZA-191-A,ACTIVO
@IPDevice:ACCC8ED7C1EF:1,-98.9957,19.3656,C2O-OASIS-5054-B,ACTIVO
@IPDevice:ACCC8ED7C063:1,-99.1106,19.3606,C2O-GRANJA-7099-B,ACTIVO
@IPDevice:ACCC8ED7C062:1,-99.0866,19.5047,C2N-PRADER-53-B,ACTIVO
@IPDevice:ACCC8ED7C064:1,-99.025,19.3661,C2O-OASIS-731-A,ACTIVO
@IPDevice:ACCC8ED7C066:1,-99.0757,19.3188,C2O-TEZONC-5243-A,ACTIVO
@IPDevice:ACCC8ED7C068:1,-99.1034,19.4527,C2N-CUCHIL-6015-B,ACTIVO
@IPDevice:ACCC8ED7BC9B:1,-99.0706,19.3726,C2O-ABASTO-5001-A,ACTIVO
@IPDevice:ACCC8ECF1445:1,-99.1844,19.4979,C2P-HORMIG-4598-A,ACTIVO
@IPDevice:ACCC8ECF1792:1,-99.1452,19.4543,C2C-TLATEL-6695-B,ACTIVO
@IPDevice:ACCC8ED7BFF0:1,-99.1222,19.4803,C2N-TEPEYA-1758-B,ACTIVO
@IPDevice:ACCC8ED7C731:1,-99.013,19.3744,C2O-OASIS-5152-A,ACTIVO
@IPDevice:ACCC8ED7BFF3:1,-99.1182,19.4699,C2N-TEPEYA-75-A,ACTIVO
@IPDevice:ACCC8ED7BFF4:1,-99.1487,19.525,C2N-TICOMA-546-B,ACTIVO
@IPDevice:ACCC8ECF1798:1,-99.185,19.4014,C2P-TACUBA-188-B,ACTIVO
@IPDevice:ACCC8ED7C083:1,-99.2563,19.3949,C2P-CHAPUL-3192-A,ACTIVO
@IPDevice:ACCC8ED7C084:1,-99.1884,19.493,C2P-HORMIG-316-A,ACTIVO
@IPDevice:ACCC8ED7C086:1,-99.2429,19.405,C2P-CHAPUL-3251-B,ACTIVO
@IPDevice:ACCC8ED7C089:1,-99.2423,19.4112,C2P-CHAPUL-3078-A,ACTIVO
@IPDevice:ACCC8ED7BDCA:1,-99.2119,19.4794,C2P-CLAVER-352-B,ACTIVO
@IPDevice:ACCC8ED7BDCB:1,-99.1838,19.4802,C2P-CUITLA-364-B,ACTIVO
@IPDevice:ACCC8ED7BDCC:1,-99.1223,19.4599,C2N-CUCHIL-6041-B,ACTIVO
@IPDevice:ACCC8ED7BDCE:1,-99.1924,19.4795,C2P-CLAVER-358-B,ACTIVO
@IPDevice:ACCC8ECF1AD0:1,-99.0898,19.4583,C2N-ARAGON-592-A,ACTIVO
@IPDevice:ACCC8ED7BCAB:1,-99.1896,19.5084,C2P-HORMIG-320-B,ACTIVO
@IPDevice:ACCC8ED7BCAC:1,-99.0611,19.4682,C2N-PRADER-6807-B,ACTIVO
@IPDevice:ACCC8ED7BCAF:1,-99.0547,19.4516,C2N-ARAGON-9459-B,ACTIVO
@IPDevice:ACCC8ED7EC43:1,-99.2024,19.5112,C2P-HORMIG-1267-B,ACTIVO
@IPDevice:ACCC8ECEDC3B:1,-99.1602,19.4772,C2P-LARAZA-379-A,ACTIVO
@IPDevice:ACCC8ED7C6F2:1,-99.1238,19.4681,C2N-TEPEYA-5315-B,ACTIVO
@IPDevice:ACCC8ED7EED6:1,-99.2276,19.3459,C2P-ALPES-4472-B,ACTIVO
@IPDevice:ACCC8ECEF679:1,-99.2291,19.3418,C2P-ALPES-4469-B,ACTIVO
@IPDevice:ACCC8ECEF67C:1,-99.2291,19.3418,C2P-ALPES-4469-A,ACTIVO
@IPDevice:ACCC8ED7E970:1,-99.1815,19.4894,C2P-HORMIG-4626-B,ACTIVO
@IPDevice:ACCC8ED7E990:1,-99.1834,19.49,C2P-HORMIG-4623-A,ACTIVO
@IPDevice:ACCC8ED7E71C:1,-99.1834,19.49,C2P-HORMIG-4623-B,ACTIVO
@IPDevice:ACCC8ED7EB6E:1,-99.1894,19.4728,C2P-CLAVER-4716-A,ACTIVO
@IPDevice:ACCC8ED7E585:1,-99.2435,19.3883,C2P-CHAPUL-3133-A,ACTIVO
@IPDevice:ACCC8ED7E948:1,-99.2435,19.3883,C2P-CHAPUL-3133-B,ACTIVO
@IPDevice:ACCC8ED7E8B3:1,-99.2364,19.3547,C2P-SANTAF-4314-A,ACTIVO
@IPDevice:ACCC8ED7CAA0:1,-99.1946,19.3419,C2P-SANANG-1251-A,ACTIVO
@IPDevice:ACCC8ED7E8AF:1,-99.2364,19.3547,C2P-SANTAF-4314-B,ACTIVO
@IPDevice:ACCC8ED7EB3B:1,-99.1894,19.4728,C2P-CLAVER-4716-B,ACTIVO
@IPDevice:ACCC8ED7EC4F:1,-99.1592,19.4713,C2P-LARAZA-4708-A,ACTIVO
@IPDevice:ACCC8ED7EBA4:1,-99.1592,19.4713,C2P-LARAZA-4708-B,ACTIVO
@IPDevice:ACCC8ED7E95B:1,-99.1856,19.4845,C2P-HORMIG-4610-A,ACTIVO
@IPDevice:ACCC8ED7E953:1,-99.1856,19.4845,C2P-HORMIG-4610-B,ACTIVO
@IPDevice:ACCC8ED7EC3D:1,-99.3006,19.3534,C2P-CUAJIM-5787-A,ACTIVO
@IPDevice:ACCC8ED7EB90:1,-99.3006,19.3534,C2P-CUAJIM-5787-B,ACTIVO
@IPDevice:ACCC8ED7EC24:1,-99.1987,19.4804,C2P-CLAVER-4637-B,ACTIVO
@IPDevice:ACCC8ED7EC4A:1,-99.1987,19.4804,C2P-CLAVER-4637-A,ACTIVO
@IPDevice:ACCC8ED7E8B6:1,-99.2296,19.3294,C2P-SANJER-4076-A,ACTIVO
@IPDevice:ACCC8ED7E949:1,-99.2094,19.4762,C2P-CLAVER-4631-B,ACTIVO
@IPDevice:ACCC8ED7E5BA:1,-99.2296,19.3294,C2P-SANJER-4076-B,ACTIVO
@IPDevice:ACCC8ED7BCAD:1,-99.1835,19.4918,C2P-HORMIG-314-A,ACTIVO
@IPDevice:ACCC8ECF1AC1:1,-99.1835,19.4918,C2P-HORMIG-314-B,ACTIVO
@IPDevice:ACCC8ED7E5C9:1,-99.239,19.3045,C2P-DINAMO-4110-B,ACTIVO
@IPDevice:ACCC8ED7E73C:1,-99.239,19.3045,C2P-DINAMO-4110-A,ACTIVO
@IPDevice:ACCC8ECEEBC5:1,-99.1956,19.4719,C2P-CLAVER-4632-B,ACTIVO
@IPDevice:ACCC8ED7E952:1,-99.1956,19.4719,C2P-CLAVER-4632-A,ACTIVO
@IPDevice:ACCC8ED7EBA3:1,-99.1965,19.5126,C2P-HORMIG-4589-A,ACTIVO
@IPDevice:ACCC8ED7EB97:1,-99.1965,19.5126,C2P-HORMIG-4589-B,ACTIVO
@IPDevice:ACCC8ED7EE27:1,-99.1657,19.4716,C2P-CUITLA-4685-B,ACTIVO
@IPDevice:ACCC8ED7EE32:1,-99.1657,19.4716,C2P-CUITLA-4685-A,ACTIVO
@IPDevice:ACCC8ED7EECD:1,-99.1993,19.487,C2P-CLAVER-4717-B,ACTIVO
@IPDevice:ACCC8ED7EB9D:1,-99.1897,19.4857,C2P-HORMIG-4624-A,ACTIVO
@IPDevice:ACCC8ED7EC19:1,-99.1897,19.4857,C2P-HORMIG-4624-B,ACTIVO
@IPDevice:ACCC8ED7EBA1:1,-99.1993,19.487,C2P-CLAVER-4717-A,ACTIVO
@IPDevice:ACCC8ED7E976:1,-99.161,19.4637,C2P-CUITLA-4615-B,ACTIVO
@IPDevice:ACCC8ED7E97B:1,-99.161,19.4637,C2P-CUITLA-4615-A,ACTIVO
@IPDevice:ACCC8ED7E9CA:1,-99.3008,19.3501,C2P-ELYAQU-5788-A,ACTIVO
@IPDevice:ACCC8ED7EB55:1,-99.3008,19.3501,C2P-ELYAQU-5788-B,ACTIVO
@IPDevice:ACCC8ED7EC15:1,-99.1959,19.4792,C2P-CLAVER-4639-A,ACTIVO
@IPDevice:ACCC8ED7EC39:1,-99.1959,19.4792,C2P-CLAVER-4639-B,ACTIVO
@IPDevice:ACCC8ECEEB99:1,-99.2064,19.3412,C2P-ALPES-4441-B,ACTIVO
@IPDevice:ACCC8ED7ECA7:1,-99.2064,19.3412,C2P-ALPES-4441-A,ACTIVO
@IPDevice:ACCC8ED7E98D:1,-99.1962,19.4746,C2P-CLAVER-4633-A,ACTIVO
@IPDevice:ACCC8ED7E950:1,-99.1962,19.4746,C2P-CLAVER-4633-B,ACTIVO
@IPDevice:ACCC8ED7EF27:1,-99.2457,19.2931,C2P-DINAMO-5303-A,ACTIVO
@IPDevice:ACCC8ED7EBC5:1,-99.2457,19.2931,C2P-DINAMO-5303-B,ACTIVO
@IPDevice:ACCC8ED7EC1A:1,-99.2133,19.4763,C2P-CLAVER-4713-A,ACTIVO
@IPDevice:ACCC8ED7EB47:1,-99.1678,19.471,C2P-CUITLA-4682-B,ACTIVO
@IPDevice:ACCC8ED7EB60:1,-99.1678,19.471,C2P-CUITLA-4682-A,ACTIVO
@IPDevice:ACCC8ED7E960:1,-99.2635,19.33,C2P-ALPES-4537-B,ACTIVO
@IPDevice:ACCC8ED7EC1E:1,-99.2635,19.33,C2P-ALPES-4537-A,ACTIVO
@IPDevice:ACCC8ECEF687:1,-99.1986,19.5004,C2P-HORMIG-4588-A,ACTIVO
@IPDevice:ACCC8ED7E95F:1,-99.1986,19.5004,C2P-HORMIG-4588-B,ACTIVO
@IPDevice:ACCC8ED7E720:1,-99.1977,19.475,C2P-CLAVER-4635-B,ACTIVO
@IPDevice:ACCC8ED7E972:1,-99.1977,19.475,C2P-CLAVER-4635-A,ACTIVO
@IPDevice:ACCC8ED7EECC:1,-99.1967,19.4854,C2P-CLAVER-4663-A,ACTIVO
@IPDevice:ACCC8ED7EB9E:1,-99.1777,19.4841,C2P-CUITLA-4701-A,ACTIVO
@IPDevice:ACCC8ED7E3B0:1,-99.1664,19.4694,C2P-CUITLA-4683-B,ACTIVO
@IPDevice:ACCC8ED7E3B8:1,-99.1664,19.4694,C2P-CUITLA-4683-A,ACTIVO
@IPDevice:ACCC8ED7ECEB:1,-99.1932,19.3962,C2P-PLATER-4346-B,ACTIVO
